Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1aDLUzCyYpRXgrjwUWzV2X,"Lazy Eye","Carnavas","Silversun Pickups",2006-07-25,354360,64,false,,2025-07-31T00:22:33Z,"","Dangerbird Records",0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,4
spotify:track:111HOSfnPX1mCxwwb49BCY,"Caution","Imploding The Mirage","The Killers",2020-08-21,269533,58,false,,2025-07-31T00:18:15Z,"alternative rock","Island Records",0.234,0.894,7,-4.841,1,0.119,0.0155,0.0000217,0.0869,0.0772,178.246,4
spotify:track:4P5KoWXOxwuobLmHXLMobV,"Come As You Are","Nevermind (Remastered)","Nirvana",1991-09-26,218920,80,false,,2025-07-30T19:34:20Z,"grunge,rock","Geffen",0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
spotify:track:11LmqTE2naFULdEP94AUBa,"Heart-Shaped Box","In Utero (Deluxe Edition)","Nirvana",1993-09-21,281160,82,false,,2025-07-30T19:34:19Z,"grunge,rock","Geffen",0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4
spotify:track:4IU1RL4BKvFyXtbTwaHAvW,"Ventura Highway","Homecoming","America;George Martin",1972-01-01,211680,78,false,,2025-07-28T19:16:31Z,"yacht rock,soft rock,folk rock","Warner Records",0.611,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.705,4
spotify:track:39EnwJiZJ9q3hqcnKaJwlB,"Crying in the Night","Crying in the Night","Buckingham Nicks;Stevie Nicks;Lindsey Buckingham",2025-07-23,179014,39,false,,2025-07-28T16:04:30Z,"","Rhino",0.494,0.392,9,-13.138,1,0.0273,0.0797,0.00055,0.113,0.443,97.372,4
spotify:track:1E1y6ylNZWpnXNPJM3hLiQ,"Anything You Wish You'd Done Differently?","F1 The Album (Cinematic Edition)","Hans Zimmer",2025-06-26,130718,44,false,,2025-07-27T17:52:21Z,"soundtrack","Atlantic Records",0.452,0.108,2,-27.847,0,0.0396,0.701,0.893,0.0874,0.0266,95.974,4
spotify:track:6RYQm6YnFZqTlMzu5JziRH,"Bad As I Used To Be","F1 The Album (Cinematic Edition)","Chris Stapleton",2025-06-26,300113,43,false,,2025-07-25T13:16:48Z,"country,outlaw country","Atlantic Records",0.712,0.59,7,-8.957,1,0.0329,0.0175,0.111,0.107,0.844,114.338,4
spotify:track:6y468DyY1V67RBNCwzrMrC,"L.I.F.E.G.O.E.S.O.N.","Last Night On Earth","Noah And The Whale",2011-01-01,228000,53,false,,2025-07-23T00:10:23Z,"","EMI",0.603,0.745,4,-5.79,1,0.0368,0.207,0,0.348,0.606,81.981,4
spotify:track:1KlDcHrlDPUJJPmMup3tUp,"5 Years Time","Peaceful, The World Lays Me Down","Noah And The Whale",2008-01-01,214920,33,false,,2025-07-22T18:45:48Z,"","EMI",0.803,0.548,0,-7.103,1,0.12,0.351,0,0.0953,0.75,121.942,4
spotify:track:2lD17Ny94oylNTvwfGBXoy,"Messy","F1 The Album (Cinematic Edition)","ROSÉ",2025-06-26,179055,49,false,,2025-07-15T14:06:34Z,"k-pop","Atlantic Records",0.562,0.643,5,-5.739,1,0.0422,0.0442,0,0.0965,0.277,96.92,4
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,"Black Hole Sun","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,318586,81,false,,2025-07-05T23:50:10Z,"grunge,post-grunge,hard rock","Geffen",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,"Burnin' for You","Fire of Unknown Origin","Blue Öyster Cult",1981-10-23,271000,68,false,,2025-07-04T17:16:21Z,"classic rock,hard rock","Columbia",0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,4
spotify:track:2LawezPeJhN4AWuSB0GtAU,"Have You Ever Seen The Rain","Pendulum (Expanded Edition)","Creedence Clearwater Revival",1970-12-07,160133,86,false,,2025-07-04T15:24:13Z,"classic rock,southern rock,country rock","Craft Recordings",0.741,0.697,0,-7.028,1,0.0277,0.0664,0.0000228,0.133,0.774,116.109,4
spotify:track:6ScGvnnuv1Ag1oouYS8xLW,"Ride the Storm","Ride the Storm","GoldFord",2021-04-29,255374,69,false,,2025-06-27T15:08:43Z,"","Goldford Music",0.432,0.683,5,-5.395,0,0.0381,0.0525,0.0000499,0.15,0.54,181.917,3
spotify:track:48XkVAagIoQHCsOlJtXUd5,"still feel.","Now, Not Yet","half•alive",2019-08-09,247787,62,false,,2025-04-29T19:09:18Z,"","half·alive/RCA Records",0.779,0.516,10,-6.467,0,0.0521,0.148,0,0.0492,0.715,120.026,4
spotify:track:1xHQRQVnfefr7sxZNYTx0k,"Julia","Mt. Joy","Mt. Joy",2018-03-02,190453,64,false,,2025-04-29T19:09:11Z,"","Dualtone Music Group",0.586,0.412,5,-6.994,1,0.0262,0.681,0.0173,0.0741,0.474,81.934,4
spotify:track:6fc51JZVE0Yijdi6RuoLFv,"Painkillers","How to: Friend, Love, Freefall","Rainbow Kitten Surprise",2018-04-06,213973,70,false,,2025-04-28T20:21:46Z,"","Elektra (NEK)",0.754,0.405,7,-11.547,1,0.0378,0.466,0.00179,0.1,0.0843,114.938,4
spotify:track:1g7DvYvA42JQVLRYphbxGz,"Hear From Me","Heartbreak Hysteria","Sawyer Hill",2025-04-18,200941,39,false,,2025-04-21T15:45:20Z,"","Sawyer Hill",0.639,0.798,0,-4.356,0,0.0258,0.0375,0.00241,0.388,0.735,96.979,4
spotify:track:7rXAx2P4AxJPwPptHpNECV,"Need Me Now","Heartbreak Hysteria","Sawyer Hill",2025-04-18,194626,45,false,,2025-04-21T15:39:51Z,"","Sawyer Hill",0.556,0.548,1,-7.966,0,0.0308,0.435,0.00000238,0.3,0.585,84.005,4
spotify:track:4yiiRbfHkqhCj0ChW62ASx,"One Shot","Heartbreak Hysteria","Sawyer Hill",2025-04-18,198380,47,false,,2025-04-21T15:33:51Z,"","Sawyer Hill",0.518,0.893,7,-5.672,0,0.0891,0.0384,0.000101,0.196,0.637,159.888,4
spotify:track:0ySvhw4nsayebsElgINJyU,"Closed Eye Fiction","Heartbreak Hysteria","Sawyer Hill",2025-04-18,196391,43,false,,2025-04-21T15:30:33Z,"","Sawyer Hill",0.556,0.903,10,-4.945,1,0.047,0.0476,0,0.335,0.577,139.986,4
spotify:track:5KUNwkaNf8l5A9sXZhiCgI,"Rapp Snitch Knishes","MM..FOOD","MF DOOM;Mr. Fantastik",2004-11-16,172893,74,true,,2025-04-11T00:10:42Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Rhymesayers",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
spotify:track:1xLs8Mu1QEVbGCpyHQ2r2U,"Why","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,139906,68,true,,2025-04-10T00:16:21Z,"","Columbia",0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4
spotify:track:2INUkDPCO1eQlOFmIN5VAC,"Shampoo Bottles","You and Your Friends","Peach Pit",2020-04-03,224266,61,true,,2025-04-10T00:04:42Z,"","Columbia",0.648,0.436,8,-9.578,1,0.0275,0.0232,0,0.0944,0.333,107.019,4
spotify:track:5naar7XewEOAjOywIp6Jjq,"Remember When","Nothing Happens","Wallows",2019-03-22,155146,69,false,,2025-04-10T00:00:36Z,"indie","Atlantic Records",0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,4
spotify:track:5kBYMymc2d3h164QqEHwRL,"Small Talk","Indiana","Briston Maroney",2019-05-17,198808,61,false,,2025-04-09T23:50:23Z,"","Canvasback/ATL",0.613,0.64,0,-7.637,1,0.0338,0.286,0,0.15,0.441,129.853,4
spotify:track:51Lf3l6wx008NdBxCQnD6B,"Ode to a Conversation Stuck in Your Throat","Del Water Gap","Del Water Gap",2021-10-08,199232,70,true,,2025-04-09T23:50:11Z,"","Mom+Pop",0.57,0.804,11,-6.782,1,0.0701,0.0598,0.0000896,0.187,0.624,87.533,4
spotify:track:0elCmyfISzkP5tAYTVuYjS,"August","Citrona","flipturn",2018-04-20,261734,66,false,,2025-04-09T23:49:03Z,"","flipturn",0.45,0.602,6,-4.301,1,0.0273,0.0892,0.00625,0.107,0.16,172.161,4
spotify:track:7dXY4oHP51599HTGQJHJJT,"Automatic","Persona","half•alive",2024-11-15,193887,55,false,,2025-04-09T22:16:27Z,"","Half Alive",0.511,0.856,9,-4.562,1,0.0452,0.101,0.000943,0.14,0.499,162.128,4
spotify:track:4OjdtASj8p9hTwS3D555wk,"crooked the road.","crooked the road.","Mon Rovîa",2024-08-23,175609,70,false,,2025-04-09T22:08:09Z,"","Nettwerk Music Group",0.644,0.423,7,-12.206,1,0.0441,0.854,0.0092,0.115,0.231,164.045,4
spotify:track:1iNzOvQkAeXDeVIni76Yb2,"Same Old Song","Automatic","The Lumineers",2025-02-14,174322,60,false,,2025-04-09T22:02:10Z,"folk pop,indie folk","Dualtone Music Group",0.55,0.86,9,-3.891,1,0.115,0.0793,0,0.0946,0.472,172.101,4
spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,"Cold Cold Cold","Tell Me I'm Pretty","Cage The Elephant",2015-12-18,214383,71,false,,2025-04-08T00:17:51Z,"","RCA Records Label",0.549,0.789,5,-6.071,1,0.0313,0.0178,0.000067,0.059,0.715,136.125,4
spotify:track:28C4nmrd7BTu0XbOmaTHZr,"Greek Tragedy","Glitterbug (Deluxe Edition)","The Wombats",2015-04-14,209557,57,false,,2025-04-07T19:50:54Z,"indie","Bright Antenna",0.515,0.869,11,-4.732,1,0.0672,0.00257,0.00000201,0.21,0.452,93.24,4
spotify:track:2dDjXlJa6pnOTGl8C8iChL,"Firestarters","Firestarters","Sawyer Hill",2023-10-13,205351,55,false,,2025-04-04T14:12:48Z,"","Sawyer Hill",0.309,0.694,0,-5.18,0,0.0438,0.0166,0,0.662,0.394,176.269,4
spotify:track:4JpazKcfOhbwqZrsYhzHee,"Jackie and Wilson","Hozier (Expanded Edition)","Hozier",2014-09-19,223120,69,false,,2025-04-04T13:57:56Z,"","Columbia",0.555,0.727,6,-4.202,1,0.0388,0.0579,0.00000752,0.0937,0.739,82.142,4
spotify:track:3eEzfujAc108cq9L6yCVgT,"Rushmere","RUSHMERE","Mumford & Sons",2025-03-28,192066,58,false,,2025-04-04T13:45:07Z,"folk,indie folk,folk rock","Glassnote Entertainment Group LLC",0.464,0.771,3,-3.178,1,0.0835,0.0121,0,0.356,0.421,136.804,4
spotify:track:72ahyckBJfTigJCFCviVN7,"Don't Bring Me Down","Discovery","Electric Light Orchestra",1979-05-31,243132,76,false,,2025-04-01T13:50:07Z,"art rock,soft rock","Epic/Legacy",0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,4
spotify:track:1x1XQqhBViz4opcpwc7FVs,"Reelin' In The Years","Can't Buy A Thrill","Steely Dan",1972-11-01,277467,72,false,,2025-04-01T13:42:10Z,"yacht rock,classic rock","Geffen",0.494,0.54,2,-17.34,1,0.0348,0.154,0,0.0878,0.723,134.976,4
spotify:track:39tLDjjvu4HfbeR4do3If3,"LITSAR PEKLA","LITSAR PEKLA","STXSTN;snxff",2024-06-07,104347,40,false,,2025-03-30T16:37:07Z,"phonk,brazilian phonk","ALT:Vision Records",0.624,0.791,9,-2.615,1,0.0446,0.0133,0.116,0.195,0.0814,115.002,4
spotify:track:3BCSIFo2mLFFhSsg0QwpPw,"A Horse With No Name","Hits","America",2011-03-15,227453,52,false,,2025-03-30T03:25:55Z,"yacht rock,soft rock,folk rock","America Records",0.673,0.64,11,-9.252,0,0.0338,0.781,0.0000167,0.168,0.89,122.883,4
spotify:track:7m5NZMFwtwzWG5UxnEGTY7,"Aiming At My Head","Aiming At My Head","Sawyer Hill",2025-03-11,187964,32,false,,2025-03-29T18:30:35Z,"","Sawyer Hill",0.55,0.921,9,-4.287,1,0.0612,0.00573,0,0.379,0.548,93.05,4
spotify:track:4AajxCEwGEsmHmT4H1TwjY,"undressed","undressed","sombr",2025-03-21,182088,84,false,,2025-03-29T18:18:25Z,"","Warner Records",0.642,0.887,0,-3.883,1,0.0406,0.137,0,0.0829,0.888,115.999,4
spotify:track:5Z7U8TRHAlX2uL2lVYv5Wa,"Vote with a Bullet","Blind","Corrosion Of Conformity",1991,205506,50,false,,2025-03-21T00:24:31Z,"sludge metal,stoner rock,stoner metal,groove metal,doom metal","Columbia",0.493,0.938,11,-6.526,1,0.105,0.000047,0.0339,0.0851,0.567,136.521,4
spotify:track:3IEiwtzTyjprNby9R30g6H,"Slow Dance","Imaginary Romance","Sean Gerty",2020-04-01,143674,1,false,,2025-03-18T13:20:05Z,"","wash your hands records",0.806,0.364,6,-14.681,1,0.0539,0.0661,0.000202,0.148,0.4,82.998,4
spotify:track:38Cz00CoSHqfhlTrpRjAAf,"Sorry I'm Late, I Didn't Want To Come","Sorry I'm Late, I Didn't Want To Come","The Wombats",2024-10-08,199760,42,true,,2025-03-11T20:25:11Z,"indie","The Wombats",0.716,0.505,2,-7.643,1,0.0309,0.18,0.00000899,0.102,0.451,125.017,4
spotify:track:3YWdfXQwfPh8qGhXdiXPHh,"Coming Your Way (with Anne-Marie & Becky G)","Coming Your Way (with Anne-Marie & Becky G)","Michaël Brun;Anne-Marie;Becky G",2023-08-16,145122,41,true,,2025-03-02T23:05:52Z,"soca,reggaeton,latin","Astralwerks",0.76,0.793,11,-4.274,0,0.161,0.243,0.00000165,0.293,0.844,107.992,4
spotify:track:68mOSKT4uBkKddEAhlMO61,"Home","Home","Good Neighbours",2024-01-17,157485,73,false,,2025-02-04T00:53:15Z,"","Some Action",0.584,0.673,6,-4.444,1,0.0298,0.0296,0.0614,0.121,0.138,77.002,4
spotify:track:71SiKtG6AAjf3sKlrzSSX5,"POEM SONG","POEM SONG","Sean Gerty",2024-05-08,174000,0,true,,2025-02-04T00:52:42Z,"","gertypop!",0.756,0.401,9,-14.442,1,0.146,0.776,0.0028,0.107,0.0815,79.963,4
spotify:track:3AiZMq9KCAaa6hC2NZPRUQ,"THINK ABOUT U WHEN IM LONELY","THINK ABOUT U WHEN IM LONELY","Sean Gerty",2024-08-23,130560,0,true,,2025-02-04T00:49:16Z,"","gertypop!",0.649,0.724,5,-11.657,0,0.0418,0.0412,0.839,0.339,0.511,124.963,4
spotify:track:08fjrFB7MS1xjbFlARxCu0,"This Could Be The Best","This Could Be The Best","Emmett Mulrooney",2024-09-25,211928,21,false,,2025-02-03T23:22:20Z,"bedroom pop","Emmett Mulrooney",0.468,0.379,11,-12.961,0,0.0462,0.274,0.000528,0.262,0.414,84.623,4
spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,"Edge of Seventeen - 2016 Remaster","Bella Donna (2016 Remastered)","Stevie Nicks",1981-07-27,329413,77,false,,2025-02-03T23:06:35Z,"","Rhino Atlantic",0.591,0.804,0,-7.299,1,0.0454,0.327,0.00000598,0.0818,0.658,111.457,4
spotify:track:1VNWaY3uNfoeWqb5U8x2QX,"Lonely Day","Hypnotize","System Of A Down",2005-11-22,167906,83,false,,2025-01-28T23:33:39Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.47,0.796,8,-3.277,0,0.0336,0.362,0.0000011,0.133,0.215,113.108,3
spotify:track:2l7UudWZ44l1WbHx6ANod9,"Homesick (with Sam Fender)","Homesick (with Sam Fender)","Noah Kahan;Sam Fender",2024-01-19,194416,57,true,,2025-01-27T09:31:02Z,"","Mercury Records/Republic Records",0.466,0.629,6,-6.468,1,0.0368,0.0248,0.00000665,0.33,0.383,169.798,4
spotify:track:47bXIv24jthL4vzZy3j7CY,"Strange Brew","Disraeli Gears (Deluxe Edition)","Cream",1967-11,166280,59,false,,2025-01-25T02:24:58Z,"classic rock,psychedelic rock,acid rock,blues rock","Universal Records",0.603,0.563,2,-9.932,1,0.0283,0.47,0.0000104,0.29,0.642,106.431,4
spotify:track:32btQnrL0HR6M1KKAPf3D3,"Do I Wanna Know? - BBC Live Lounge","Hozier (Special Edition)","Hozier",2014-09-19,257893,73,false,,2025-01-25T01:02:59Z,"","Columbia",0.503,0.202,7,-10.827,1,0.0329,0.891,0.000632,0.121,0.208,137.291,4
spotify:track:5FVd6KXrgO9B3JPmC8OPst,"Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,87,false,,2025-01-18T00:53:17Z,"indie,garage rock","Domino Recording Co",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
spotify:track:1kCJ1s8wtiXF3OK3dwQIcG,"High On My Lows","High On My Lows","Sawyer Hill",2024-08-13,178548,55,true,,2025-01-05T06:38:51Z,"","Sawyer Hill",0.501,0.89,4,-4.195,0,0.0463,0.0161,0.0000115,0.227,0.331,163.028,4
spotify:track:1LsilTAFvxGArcUnp0W3YW,"For The Hell Of It","For The Hell Of It","Sawyer Hill",2024-12-03,190697,42,false,,2025-01-05T06:38:48Z,"","Sawyer Hill",0.588,0.827,11,-5.358,1,0.057,0.186,0,0.0737,0.586,128.973,4
spotify:track:7rtcBPsHDLeYW9cHDrO0NB,"Lotus 72 D - Fast Version","Lotus 72 D","Zé Roberto",1973,180490,56,false,,2025-01-04T04:30:41Z,"bossa nova,brazilian jazz","Mr Bongo",0.753,0.694,1,-8.534,1,0.0861,0.454,0.108,0.221,0.879,98.05,4
spotify:track:6pwQEpLOlwclrsjgEOHEp0,"Shadows Of The Night","Get Nervous","Pat Benatar",1982-01-01,261560,61,false,,2024-12-30T04:21:51Z,"aor","Chrysalis\EMI Records (USA)",0.522,0.682,6,-10.183,1,0.0344,0.29,0.0000123,0.339,0.529,111.902,4
spotify:track:1UWhx0pFZccP4jdCIZsj7U,"Arsonist's Lullabye","From Eden EP","Hozier",2014-03-09,266546,55,false,,2024-12-29T02:59:51Z,"","Columbia",0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,4
spotify:track:6JmSfynzr6E0QllQZNEXEb,"Angel of Small Death and the Codeine Scene","Hozier (Expanded Edition)","Hozier",2014-09-19,219213,64,false,,2024-12-27T21:39:25Z,"","Columbia",0.364,0.64,4,-5.757,1,0.0506,0.201,0.0000725,0.12,0.386,93.507,4
spotify:track:5Apvsk0suoivI1H8CmBglv,"Almost (Sweet Music)","Wasteland, Baby!","Hozier",2019-03-01,217480,73,false,,2024-12-27T02:59:53Z,"","Columbia",0.523,0.687,7,-5.601,1,0.105,0.0215,0.00000286,0.203,0.711,90.036,4
spotify:track:3JtVtwLYCy9WXcHLQyzRnl,"Swan Upon Leda","Swan Upon Leda","Hozier",2022-10-07,222026,49,false,,2024-12-26T07:05:42Z,"","Columbia",0.351,0.41,2,-8.66,1,0.0327,0.494,0.44,0.131,0.129,125.995,4
spotify:track:5aRZk9oWIYUB5alrTs8TTV,"From Eden","Hozier (Expanded Edition)","Hozier",2014-09-19,283466,73,false,,2024-12-26T06:06:25Z,"","Columbia",0.399,0.673,0,-5.506,1,0.0509,0.584,0.0000244,0.118,0.285,142.255,5
spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,"Work Song","Hozier (Expanded Edition)","Hozier",2014-09-19,229720,79,false,,2024-12-23T05:44:20Z,"","Columbia",0.531,0.363,10,-7.672,1,0.0608,0.749,0,0.112,0.259,121.412,4
spotify:track:1GqlvSEtMx5xbGptxOTTyk,"Peace of Mind","Boston","Boston",1976,303586,66,false,,2024-12-17T03:33:10Z,"classic rock,aor","Epic/Legacy",0.419,0.677,4,-6.183,1,0.0343,0.00101,0.0000999,0.211,0.684,127.678,4
spotify:track:4h9x2ICDsuzxMwSJCkliLp,"The righteous wrath of an honorable man","New History Warfare Vol. 2: Judges","Colin Stetson",2011-02-22,147866,41,false,,2024-12-17T03:23:56Z,"","Constellation",0.337,0.538,0,-12.032,1,0.0545,0.834,0.918,0.534,0.224,97.314,4
spotify:track:6bON0csSf7G4LDsUrBwQ54,"Dirty Love","Mt. Joy","Mt. Joy",2018-03-02,164626,68,false,,2024-12-16T04:58:45Z,"","Dualtone Music Group",0.774,0.439,5,-7.612,0,0.0364,0.595,0.00127,0.109,0.661,125.088,4
spotify:track:2uFm5xnOIJnNwgWIet8uzf,"Eyeballs","Eyeballs","Supergold",2024-02-02,206833,17,false,,2024-12-16T04:03:56Z,"","Sunbather Records",0.475,0.516,4,-10.883,1,0.0286,0.0000231,0.252,0.0927,0.539,90.006,4
spotify:track:3yo3ZsW5OmKGEPvuScRWVL,"Love and a Smoking Gun","Dream Machine (The Lucid Edition)","Des Rocs",2024-10-11,243538,20,false,,2024-12-16T03:57:01Z,"","Sumerian Records",0.333,0.854,4,-6.255,0,0.171,0.0489,0.0000642,0.11,0.129,159.927,4
spotify:track:7yVfb1QNzpuIYc5FMmvWBE,"Bleach","Bleach","Dexter and The Moonrocks",2024-06-12,214176,48,false,,2024-12-16T03:52:56Z,"","Severance Records / Big Loud Rock",0.467,0.717,0,-6.002,1,0.0396,0.00225,0.0218,0.093,0.214,123.778,4
spotify:track:3aI2wWEeNmtYDvsAyJahyi,"Next Exit","No Place Like Home","Vacations",2024-01-12,201000,62,false,,2024-12-15T01:04:36Z,"","Nettwerk Music Group",0.457,0.775,2,-7.125,1,0.0364,0.000309,0.818,0.674,0.793,80.049,4
spotify:track:5hlPrSCx9BvnQ3rCTkblMZ,"High","Angel Face","Stephen Sanchez",2023-09-22,161567,66,false,,2024-12-14T23:29:41Z,"","Mercury Records / Republic Records",0.432,0.714,6,-7.933,0,0.0384,0.0876,0.000788,0.27,0.322,176.009,4
spotify:track:5eia9LztLDYxBydI2n9BX4,"i don't mind","the bee","Motherfolk",2022-07-15,176422,38,false,,2024-12-14T23:17:17Z,"","Motherfolk",0.624,0.627,11,-5.44,1,0.0332,0.129,0.000226,0.46,0.334,113.97,4
spotify:track:0tNMs2bmgXCcG4BO3hm0pz,"Lo Air","Lo Air","Dead Poet Society",2016-04-03,182300,45,false,,2024-11-22T18:42:10Z,"","Spinefarm",0.442,0.635,2,-5.539,0,0.423,0.02,0.0000519,0.135,0.614,189.975,4
spotify:track:5FNdas3cBndl58URa8sdRD,"Up All Night (with The Lumineers & Noah Kahan)","Changes All The Time","James Bay;The Lumineers;Noah Kahan",2024-10-04,203689,43,false,,2024-11-22T18:01:56Z,"folk pop,indie folk","Mercury Records",0.601,0.876,7,-4.764,1,0.0463,0.195,0,0.0645,0.671,91.01,4
spotify:track:4r1YzUGu3I2uYDuDmO01MO,"Strangers","The After Taste","Kenya Grace",2024-03-22,172964,37,false,,2024-11-17T18:25:48Z,"","Major Recordings/Warner Records",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
spotify:track:61jCFoNIuzQnc9UovuzNVW,"IRIS","Voodoo Blu","Ashes To Amber",2018-10-01,151578,18,false,,2024-11-12T22:20:47Z,"","Ashes To Amber under exclusive license to Amuseio AB",0.725,0.543,6,-9.089,1,0.0387,0.28,0.475,0.113,0.415,140.051,4
spotify:track:3vjs2MDHoF9xhylNg6Y9un,"Chateau (Feel Alright)","Twenty Twenty","Djo",2019-09-13,272157,67,false,,2024-11-08T05:06:07Z,"","Djo",0.641,0.365,7,-11.765,1,0.027,0.434,0.00000849,0.297,0.343,134.874,4
spotify:track:4LpUpiYoZ2M3Z1kmhn4EQo,"Still Beating","This Old Dog","Mac DeMarco",2017-05-05,181586,72,false,,2024-11-08T05:01:46Z,"indie,lo-fi indie","Captured Tracks",0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,4
spotify:track:5mjYQaktjmjcMKcUIcqz4s,"Strangers","Strangers","Kenya Grace",2023-09-01,172964,76,false,,2024-11-08T01:00:24Z,"","Warner Records/Major Recordings",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
spotify:track:3rzUxFVoUazdBrFkslPmYx,"20/20 Vision","20/20 Vision","BRKN LOVE",2024-10-03,227064,30,false,,2024-11-07T01:07:31Z,"","Spinefarm",0.452,0.942,9,-4.12,0,0.186,0.000968,0.00214,0.489,0.375,163.023,4
spotify:track:0eW2eEXedTyfGXZkuppSPh,"Like A Drug","Black Box","BRKN LOVE",2022-04-11,212621,46,false,,2024-11-07T01:01:31Z,"","Spinefarm",0.58,0.785,5,-7.326,0,0.0317,0.000314,0.00366,0.352,0.885,97.012,4
spotify:track:7fV1C3qo5OUVxDIJX5GY9b,"My Condition","FISSION","Dead Poet Society",2024-01-26,207670,49,true,,2024-11-04T00:53:48Z,"","Spinefarm",0.501,0.887,2,-4.069,1,0.0427,0.000108,0.0000152,0.284,0.624,82.527,4
spotify:track:3WkibOpDF7cQ5xntM1epyf,"It Wasn't Me","Hot Shot","Shaggy;Rik Rok",2000-08-08,227600,81,false,,2024-11-01T23:33:01Z,"reggae,dancehall,riddim,lovers rock,ragga","Geffen",0.853,0.606,0,-4.596,1,0.072,0.0561,0,0.313,0.653,94.753,4
spotify:track:3lQ3MSGMTopbmt6UxEaoXK,"In The Night","Dream Machine (The Lucid Edition)","Des Rocs",2024-10-11,332093,8,false,,2024-10-30T23:18:06Z,"","Sumerian Records",0.345,0.684,3,-5.529,0,0.0405,0.0144,0.000418,0.119,0.0454,120.75,3
spotify:track:63lNvqjdrYxusz43JnORbE,"Hold Back The River","Chaos And The Calm (Deluxe Edition)","James Bay",2014-12-15,238746,61,false,,2024-10-29T19:16:44Z,"","Universal Records",0.715,0.715,5,-7.364,1,0.0902,0.0526,0,0.0936,0.507,134.922,4
spotify:track:4pEU0NT64oiem9lDT7nuJn,"Running In Circles","FISSION","Dead Poet Society",2024-01-26,233321,59,true,,2024-10-28T03:41:34Z,"","Spinefarm",0.619,0.84,3,-3.353,1,0.0633,0.00426,0.0000575,0.37,0.644,142.004,4
spotify:track:2I6sRKSNmGPAyHdYnlalVN,"I hope you hate me.","FISSION","Dead Poet Society",2024-01-26,220219,49,true,,2024-10-23T02:32:37Z,"","Spinefarm",0.722,0.704,6,-4.837,0,0.0433,0.00165,0.154,0.0836,0.65,130.023,4
spotify:track:25HgUJf69zb3K7TJw7LGCQ,"Sofa King","Sofa Kings","Royel Otis",2023-03-31,196317,69,true,,2024-10-10T15:31:18Z,"indie","House Anxiety / Ourness",0.565,0.898,0,-5.055,1,0.0412,0.00491,0.00296,0.254,0.864,97.021,4
spotify:track:3lTxG17fsMrjrNkTNJ9NaZ,"Sink","Busyhead","Noah Kahan",2019-06-14,225893,62,false,,2024-10-05T15:48:58Z,"","Republic Records",0.565,0.471,3,-9.046,1,0.0306,0.421,0.0000639,0.11,0.355,165.055,4
spotify:track:53XM8O6sQ4YzCq2jYgXuC6,"Cyclone (The Village Sessions)","Cyclone (The Village Sessions)","Sticky Fingers",2020-06-23,270773,62,false,,2024-09-20T18:09:08Z,"surf rock","Sticky Fingers & Sureshaker",0.58,0.482,4,-5.357,1,0.0279,0.753,0.000958,0.073,0.199,67.616,4
spotify:track:67q8yivDoOPXCYodi1zTix,"Glue Myself Shut","Cape Elizabeth","Noah Kahan",2020-05-01,196201,70,true,,2024-09-18T22:20:20Z,"","Republic Records",0.621,0.309,1,-8.095,1,0.056,0.877,0,0.355,0.699,73.472,4
