Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6v1YAvqoysAmUAxtLvp69r,"Pontiac","Pontiac","Rec Hall",2023-07-28,168406,39,false,yuf8m40bafql87jwxb236yybx,2023-09-12T22:07:44Z,"","Arista Records",0.602,0.927,0,-4.688,1,0.0378,0.0306,0.0123,0.0469,0.961,143.005,4
spotify:track:3EjHI10QuKMoVBxcgpHrf3,"Running In Circles","Running In Circles / HURT","Dead Poet Society",2023-09-07,233321,37,true,yuf8m40bafql87jwxb236yybx,2023-09-13T15:53:12Z,"","Spinefarm",0.619,0.84,3,-3.353,1,0.0633,0.00426,0.0000575,0.37,0.644,142.004,4
spotify:track:4E3JYij2hnEDDP0Rgwikq6,"Sagittarius Superstar","Rainbow Mixtape","COIN;Faye Webster",2021-04-30,173320,47,false,yuf8m40bafql87jwxb236yybx,2023-09-14T04:11:39Z,"","The Committee for Sound & Mind",0.552,0.653,5,-8.632,1,0.0523,0.29,0.00124,0.247,0.647,119.672,4
spotify:track:1lORkxEMmsCZqhoxcmk3A3,"Nothing","To Let A Good Thing Die","Bruno Major",2020-06-05,162797,73,false,yuf8m40bafql87jwxb236yybx,2023-09-14T19:18:55Z,"","Bruno Major",0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,3
spotify:track:1KQsrNv2vEW7AXKTrFz0Ah,"Ends of the Earth","Lonesome Dreams (Bonus Track Version)","Lord Huron",2012-10-09,284146,1,false,yuf8m40bafql87jwxb236yybx,2023-09-18T12:27:30Z,"","Whispering Pines",0.553,0.578,4,-8.679,1,0.0299,0.267,0.0377,0.267,0.407,120.993,4
spotify:track:0caJ2wkqp4UmXBwdR2JvB5,"Dial Drunk","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,213817,68,true,yuf8m40bafql87jwxb236yybx,2023-09-18T23:42:11Z,"","Mercury Records/Republic Records",0.698,0.59,8,-7.596,1,0.0299,0.0875,0,0.115,0.628,112.083,4
spotify:track:1fvC3CmNAbsx0V9ULMU8NB,"Sarah's Place (feat. Noah Kahan)","Sarah's Place (feat. Noah Kahan)","Zach Bryan;Noah Kahan",2023-09-21,214056,72,false,yuf8m40bafql87jwxb236yybx,2023-09-22T13:47:37Z,"country,red dirt","Warner Records",0.576,0.683,7,-5.103,1,0.118,0.41,0,0.0819,0.433,151.566,4
spotify:track:3Kj2EWpIBnvETsYq4cq0IH,"Big Black Car","This Empty Northern Hemisphere","Gregory Alan Isakov",2009-01-01,217466,74,false,yuf8m40bafql87jwxb236yybx,2023-10-02T21:43:58Z,"indie folk,folk,folk pop","Suitcase Town Music",0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,4
spotify:track:6EMyGdzKWQjz61i3aLzYDJ,"At Least I Tried","At Least I Tried","Sun Room",2023-10-05,155545,22,false,yuf8m40bafql87jwxb236yybx,2023-10-06T04:44:20Z,"surf rock","Sun Room",0.578,0.798,0,-10.291,1,0.0585,0.0000329,0.00128,0.131,0.513,105.489,4
spotify:track:3SRtygyWBQnoxuOPtdBPm2,"De Selby (Part 2)","Unreal Unearth","Hozier",2023-08-18,227826,60,false,yuf8m40bafql87jwxb236yybx,2023-10-11T11:47:54Z,"","Columbia",0.598,0.861,6,-5.351,0,0.0604,0.0814,0.000652,0.185,0.644,161.956,4
spotify:track:7qw4F9ebIh2z1dSBpJMfdt,"Seabird","The Best Of The Alessi Brothers","Alessi Brothers",1998-01-01,186320,55,false,yuf8m40bafql87jwxb236yybx,2023-11-01T04:42:30Z,"yacht rock","A&M",0.733,0.384,0,-13.177,0,0.0306,0.136,0.0000797,0.0979,0.609,126.023,4
spotify:track:303ccTay2FiDTZ9fZ2AdBt,"Music Sounds Better With You","Music Sounds Better With You","Stardust;Benjamin Diamond;Alan Braxe;Thomas Bangalter",1998-07-20,403293,72,false,yuf8m40bafql87jwxb236yybx,2024-04-16T03:12:18Z,"french house","Because Music",0.735,0.72,1,-7.04,1,0.336,0.00105,0.15,0.382,0.364,124.174,4
spotify:track:32btQnrL0HR6M1KKAPf3D3,"Do I Wanna Know? - BBC Live Lounge","Hozier (Special Edition)","Hozier",2014-09-19,257893,73,false,yuf8m40bafql87jwxb236yybx,2025-01-26T00:58:14Z,"","Columbia",0.503,0.202,7,-10.827,1,0.0329,0.891,0.000632,0.121,0.208,137.291,4
spotify:track:3hEkAosl2ZuO9FltxY5L1R,"Jersey Giant","Jersey Giant","Evan Honer;Julia DiGrazia",2022-12-16,256021,75,false,yuf8m40bafql87jwxb236yybx,2025-06-29T19:08:17Z,"","Sonder House",0.576,0.331,8,-11.021,1,0.031,0.435,0,0.144,0.772,88.237,4
